key,category,exerciseName,language_en,name_en,language_fr,name_fr
SHOULDER_PRESS_BARBELL_FRONT_SQUAT_TO_PUSH_PRESS,SHOULDER_PRESS,BARBELL_FRONT_SQUAT_TO_PUSH_PRESS,en,Barbell Front Squat to Push Press,fr,Squat avant avec barre et développé poussé
SHOULDER_PRESS_BARBELL_PUSH_PRESS,SHOULDER_PRESS,BARBELL_PUSH_PRESS,en,Barbell Push Press,fr,Développé poussé avec barre à disques
SHOULDER_PRESS_BARBELL_SHOULDER_PRESS,SHOULDER_PRESS,BARBELL_SHOULDER_PRESS,en,Barbell Shoulder Press,fr,Développé militaire debout avec barre d'haltères
SHOULDER_PRESS_DEAD_CURL_PRESS,SHOULDER_PRESS,DEAD_CURL_PRESS,en,Dead-curl Press,fr,Presse Dead-curl
SHOULDER_PRESS_DUMBBELL_ALTERNATING_SHOULDER_PRESS_AND_TWIST,SHOULDER_PRESS,DUMBBELL_ALTERNATING_SHOULDER_PRESS_AND_TWIST,en,Dumbbell Alternating Shoulder Press and Twist,fr,Développé épaule alterné avec haltères et torsion
SHOULDER_PRESS_DUMBBELL_CURL_TO_OVERHEAD_PRESS_WHEELCHAIR,SHOULDER_PRESS,DUMBBELL_CURL_TO_OVERHEAD_PRESS_WHEELCHAIR,en,Curl to Overhead Press,fr,Curl avec développé épaules
SHOULDER_PRESS_DUMBBELL_FRONT_RAISE,SHOULDER_PRESS,DUMBBELL_FRONT_RAISE,en,Dumbbell Front Raise,fr,Soulevé avant avec haltère
SHOULDER_PRESS_DUMBBELL_HAMMER_CURL_TO_LUNGE_TO_PRESS,SHOULDER_PRESS,DUMBBELL_HAMMER_CURL_TO_LUNGE_TO_PRESS,en,Dumbbell Hammer Curl to Lunge to Press,fr,"Flexion des biceps, suivie de fente et développé"
SHOULDER_PRESS_DUMBBELL_PUSH_PRESS,SHOULDER_PRESS,DUMBBELL_PUSH_PRESS,en,Dumbbell Push Press,fr,Développé poussé avec haltères
SHOULDER_PRESS_DUMBBELL_SHOULDER_PRESS,SHOULDER_PRESS,DUMBBELL_SHOULDER_PRESS,en,Dumbbell Shoulder Press,fr,Développé avec haltères
SHOULDER_PRESS_FLOOR_INVERTED_SHOULDER_PRESS,SHOULDER_PRESS,FLOOR_INVERTED_SHOULDER_PRESS,en,Floor Inverted Shoulder Press,fr,Développé au sol
SHOULDER_PRESS_INVERTED_SHOULDER_PRESS,SHOULDER_PRESS,INVERTED_SHOULDER_PRESS,en,Inverted Shoulder Press,fr,Développé au sol avec banc
SHOULDER_PRESS_MILITARY_PRESS,SHOULDER_PRESS,MILITARY_PRESS,en,Military Press,fr,Développé militaire
SHOULDER_PRESS_ONE_ARM_PUSH_PRESS,SHOULDER_PRESS,ONE_ARM_PUSH_PRESS,en,One-arm Push Press,fr,Développé poussé à un bras
SHOULDER_PRESS_OVERHEAD_BARBELL_PRESS,SHOULDER_PRESS,OVERHEAD_BARBELL_PRESS,en,Barbell Overhead Press,fr,Développé militaire avec barre
SHOULDER_PRESS_OVERHEAD_DUMBBELL_PRESS,SHOULDER_PRESS,OVERHEAD_DUMBBELL_PRESS,en,Overhead Dumbbell Press,fr,Développé avec haltères
SHOULDER_PRESS_OVERHEAD_DUMBBELL_PRESS_WHEELCHAIR,SHOULDER_PRESS,OVERHEAD_DUMBBELL_PRESS_WHEELCHAIR,en,Overhead Dumbbell Press,fr,Développé épaules avec haltères
SHOULDER_PRESS_SEATED_BARBELL_SHOULDER_PRESS,SHOULDER_PRESS,SEATED_BARBELL_SHOULDER_PRESS,en,Seated Barbell Shoulder Press,fr,Développé assis avec barre à disques
SHOULDER_PRESS_SEATED_DUMBBELL_SHOULDER_PRESS,SHOULDER_PRESS,SEATED_DUMBBELL_SHOULDER_PRESS,en,Seated Dumbbell Shoulder Press,fr,Développé assis avec haltères
SHOULDER_PRESS_SHOULDER_PRESS,SHOULDER_PRESS,SHOULDER_PRESS,en,Shoulder Press,fr,Développé
SHOULDER_PRESS_SINGLE_ARM_DUMBBELL_SHOULDER_PRESS,SHOULDER_PRESS,SINGLE_ARM_DUMBBELL_SHOULDER_PRESS,en,Single-arm Dumbbell Shoulder Press,fr,Développé d'un seul bras avec haltère
SHOULDER_PRESS_SINGLE_ARM_STEP_UP_AND_PRESS,SHOULDER_PRESS,SINGLE_ARM_STEP_UP_AND_PRESS,en,Single-arm Step-up and Press,fr,Step et développé à un bras
SHOULDER_PRESS_SMITH_MACHINE_OVERHEAD_PRESS,SHOULDER_PRESS,SMITH_MACHINE_OVERHEAD_PRESS,en,Smith Machine Overhead Press,fr,Développé sur machine Smith
SHOULDER_PRESS_SPLIT_STANCE_HAMMER_CURL_TO_PRESS,SHOULDER_PRESS,SPLIT_STANCE_HAMMER_CURL_TO_PRESS,en,Split-stance Hammer Curl to Press,fr,Fente avec flexion biceps à développé
SHOULDER_PRESS_STRICT_PRESS,SHOULDER_PRESS,STRICT_PRESS,en,Strict Press,fr,Développé strict
SHOULDER_PRESS_SWISS_BALL_DUMBBELL_SHOULDER_PRESS,SHOULDER_PRESS,SWISS_BALL_DUMBBELL_SHOULDER_PRESS,en,Swiss Ball Dumbbell Shoulder Press,fr,Développé avec haltère sur ballon d'exercice
SHOULDER_PRESS_WEIGHTED_FLOOR_INVERTED_SHOULDER_PRESS,SHOULDER_PRESS,WEIGHTED_FLOOR_INVERTED_SHOULDER_PRESS,en,Weighted Floor Inverted Shoulder Press,fr,Développé au sol avec poids
SHOULDER_PRESS_WEIGHTED_INVERTED_SHOULDER_PRESS,SHOULDER_PRESS,WEIGHTED_INVERTED_SHOULDER_PRESS,en,Weighted Inverted Shoulder Press,fr,Développé inversé avec poids
SHOULDER_PRESS_WEIGHT_PLATE_FRONT_RAISE,SHOULDER_PRESS,WEIGHT_PLATE_FRONT_RAISE,en,Weight-plate Front Raise,fr,Élévation frontale avec disque
SHOULDER_STABILITY_BAND_EXTERNAL_ROTATION,SHOULDER_STABILITY,BAND_EXTERNAL_ROTATION,en,Band External Rotation,fr,Rotation externe avec bande élastique
SHOULDER_STABILITY_BAND_INTERNAL_ROTATION,SHOULDER_STABILITY,BAND_INTERNAL_ROTATION,en,Band Internal Rotation,fr,Rotation interne avec bande élastique
SHOULDER_STABILITY_BENT_ARM_LATERAL_RAISE_AND_EXTERNAL_ROTATION,SHOULDER_STABILITY,BENT_ARM_LATERAL_RAISE_AND_EXTERNAL_ROTATION,en,Bent-arm Lateral Raise and External Rotation,fr,Élévation latérale avec bras pliés et rotation externe
SHOULDER_STABILITY_CABLE_EXTERNAL_ROTATION,SHOULDER_STABILITY,CABLE_EXTERNAL_ROTATION,en,Cable External Rotation,fr,Rotation externe avec poste à poulie
SHOULDER_STABILITY_CABLE_INTERNAL_ROTATION,SHOULDER_STABILITY,CABLE_INTERNAL_ROTATION,en,Cable Internal Rotation,fr,Rotation interne du câble
SHOULDER_STABILITY_DUMBBELL_FACE_PULL_WITH_EXTERNAL_ROTATION,SHOULDER_STABILITY,DUMBBELL_FACE_PULL_WITH_EXTERNAL_ROTATION,en,Dumbbell Face Pull with External Rotation,fr,"Tirage face avec haltères, rotation externe"
SHOULDER_STABILITY_FLOOR_I_RAISE,SHOULDER_STABILITY,FLOOR_I_RAISE,en,Floor I Raise,fr,Élévation au sol en I
SHOULDER_STABILITY_FLOOR_T_RAISE,SHOULDER_STABILITY,FLOOR_T_RAISE,en,Floor T Raise,fr,Élévation au sol en T
SHOULDER_STABILITY_FLOOR_Y_RAISE,SHOULDER_STABILITY,FLOOR_Y_RAISE,en,Floor Y Raise,fr,Élévation au sol en Y
SHOULDER_STABILITY_INCLINE_I_RAISE,SHOULDER_STABILITY,INCLINE_I_RAISE,en,Incline I Raise,fr,Élévation inclinée en I
SHOULDER_STABILITY_INCLINE_L_RAISE,SHOULDER_STABILITY,INCLINE_L_RAISE,en,Incline L Raise,fr,Élévation inclinée en L
SHOULDER_STABILITY_INCLINE_T_RAISE,SHOULDER_STABILITY,INCLINE_T_RAISE,en,Incline T Raise,fr,Élévation inclinée en T
SHOULDER_STABILITY_INCLINE_W_RAISE,SHOULDER_STABILITY,INCLINE_W_RAISE,en,Incline W Raise,fr,Levé incliné en W
SHOULDER_STABILITY_INCLINE_Y_RAISE,SHOULDER_STABILITY,INCLINE_Y_RAISE,en,Incline Y Raise,fr,Levé incliné en Y
SHOULDER_STABILITY_LYING_EXTERNAL_ROTATION,SHOULDER_STABILITY,LYING_EXTERNAL_ROTATION,en,Lying External Rotation,fr,Rotation externe en position couchée
SHOULDER_STABILITY_LYING_INTERNAL_ROTATION,SHOULDER_STABILITY,LYING_INTERNAL_ROTATION,en,Lying Internal Rotation,fr,Rotation interne allongée
SHOULDER_STABILITY_SEATED_DUMBBELL_EXTERNAL_ROTATION,SHOULDER_STABILITY,SEATED_DUMBBELL_EXTERNAL_ROTATION,en,Seated Dumbbell External Rotation,fr,Rotation externe assis avec un haltère
SHOULDER_STABILITY_SEATED_DUMBBELL_INTERNAL_ROTATION,SHOULDER_STABILITY,SEATED_DUMBBELL_INTERNAL_ROTATION,en,Seated Dumbbell Internal Rotation,fr,Rotation interne assise avec haltère
SHOULDER_STABILITY_SHOULDER_STABILITY,SHOULDER_STABILITY,SHOULDER_STABILITY,en,Shoulder Stability,fr,Stabilisation de l'épaule
SHOULDER_STABILITY_STANDING_L_RAISE,SHOULDER_STABILITY,STANDING_L_RAISE,en,Standing L Raise,fr,Élévation L debout
SHOULDER_STABILITY_SWISS_BALL_I_RAISE,SHOULDER_STABILITY,SWISS_BALL_I_RAISE,en,Swiss Ball I Raise,fr,Levé en I sur ballon d'exercice
SHOULDER_STABILITY_SWISS_BALL_T_RAISE,SHOULDER_STABILITY,SWISS_BALL_T_RAISE,en,Swiss Ball T Raise,fr,Élévation en T avec ballon d'exercice
SHOULDER_STABILITY_SWISS_BALL_W_RAISE,SHOULDER_STABILITY,SWISS_BALL_W_RAISE,en,Swiss Ball W Raise,fr,Levé en W sur ballon d'exercice
SHOULDER_STABILITY_SWISS_BALL_Y_RAISE,SHOULDER_STABILITY,SWISS_BALL_Y_RAISE,en,Swiss Ball Y Raise,fr,Levé en Y sur ballon d'exercice
SHOULDER_STABILITY_WEIGHTED_FLOOR_I_RAISE,SHOULDER_STABILITY,WEIGHTED_FLOOR_I_RAISE,en,Weighted Floor I Raise,fr,Élévation au sol en I avec poids
SHOULDER_STABILITY_WEIGHTED_FLOOR_T_RAISE,SHOULDER_STABILITY,WEIGHTED_FLOOR_T_RAISE,en,Weighted Floor T Raise,fr,Élévation du sol en T avec poids
SHOULDER_STABILITY_WEIGHTED_FLOOR_Y_RAISE,SHOULDER_STABILITY,WEIGHTED_FLOOR_Y_RAISE,en,Weighted Floor Y Raise,fr,Élévation du sol en Y avec poids
SHOULDER_STABILITY_WEIGHTED_INCLINE_I_RAISE,SHOULDER_STABILITY,WEIGHTED_INCLINE_I_RAISE,en,Weighted Incline I Raise,fr,Élévation inclinée en I avec poids
SHOULDER_STABILITY_WEIGHTED_INCLINE_L_RAISE,SHOULDER_STABILITY,WEIGHTED_INCLINE_L_RAISE,en,Weighted Incline L Raise,fr,Élévation inclinée en L avec poids
SHOULDER_STABILITY_WEIGHTED_INCLINE_T_RAISE,SHOULDER_STABILITY,WEIGHTED_INCLINE_T_RAISE,en,Weighted Incline T Raise,fr,Élévation inclinée en T avec poids
SHOULDER_STABILITY_WEIGHTED_INCLINE_W_RAISE,SHOULDER_STABILITY,WEIGHTED_INCLINE_W_RAISE,en,Weighted Incline W Raise,fr,Élévation inclinée en W avec poids
SHOULDER_STABILITY_WEIGHTED_INCLINE_Y_RAISE,SHOULDER_STABILITY,WEIGHTED_INCLINE_Y_RAISE,en,Weighted Incline Y Raise,fr,Élévation inclinée en Y avec poids
SHOULDER_STABILITY_WEIGHTED_SWISS_BALL_I_RAISE,SHOULDER_STABILITY,WEIGHTED_SWISS_BALL_I_RAISE,en,Weighted Swiss Ball I Raise,fr,Élévation en I sur ballon d'exercice avec poids
SHOULDER_STABILITY_WEIGHTED_SWISS_BALL_T_RAISE,SHOULDER_STABILITY,WEIGHTED_SWISS_BALL_T_RAISE,en,Weighted Swiss Ball T Raise,fr,Élévation en T sur ballon d'exercice avec poids
SHOULDER_STABILITY_WEIGHTED_SWISS_BALL_W_RAISE,SHOULDER_STABILITY,WEIGHTED_SWISS_BALL_W_RAISE,en,Weighted Swiss Ball W Raise,fr,Élévation en W sur ballon d'exercice avec poids
SHOULDER_STABILITY_WEIGHTED_SWISS_BALL_Y_RAISE,SHOULDER_STABILITY,WEIGHTED_SWISS_BALL_Y_RAISE,en,Weighted Swiss Ball Y Raise,fr,Élévation en Y sur ballon d'exercice avec poids
SHOULDER_STABILITY__90_DEGREE_CABLE_EXTERNAL_ROTATION,SHOULDER_STABILITY,_90_DEGREE_CABLE_EXTERNAL_ROTATION,en,90-degree Cable External Rotation,fr,Rotation externe à 90 degrés avec poste à poulie
SHRUG_BARBELL_JUMP_SHRUG,SHRUG,BARBELL_JUMP_SHRUG,en,Barbell Jump Shrug,fr,Haussement d'épaules et saut avec barre à haltères
SHRUG_BARBELL_SHRUG,SHRUG,BARBELL_SHRUG,en,Barbell Shrug,fr,Haussement d'épaules avec barre à disques
SHRUG_BARBELL_UPRIGHT_ROW,SHRUG,BARBELL_UPRIGHT_ROW,en,Barbell Upright Row,fr,Tirage vertical avec barre
SHRUG_BEHIND_THE_BACK_SHRUG,SHRUG,BEHIND_THE_BACK_SHRUG,en,Behind-the-Back Shrug,fr,Haussements d'épaules derrière le dos
SHRUG_BEHIND_THE_BACK_SMITH_MACHINE_SHRUG,SHRUG,BEHIND_THE_BACK_SMITH_MACHINE_SHRUG,en,Behind-the-Back Smith Machine Shrug,fr,Haussement dorsal sur machine Smith
SHRUG_DUMBBELL_JUMP_SHRUG,SHRUG,DUMBBELL_JUMP_SHRUG,en,Dumbbell Jump Shrug,fr,Haussement d'épaule avec haltères
SHRUG_DUMBBELL_SHRUG,SHRUG,DUMBBELL_SHRUG,en,Dumbbell Shrug,fr,Haussement d'épaules avec haltères
SHRUG_DUMBBELL_SHRUG_WHEELCHAIR,SHRUG,DUMBBELL_SHRUG_WHEELCHAIR,en,Shrug,fr,Haussements d'épaules
SHRUG_DUMBBELL_UPRIGHT_ROW,SHRUG,DUMBBELL_UPRIGHT_ROW,en,Dumbbell Upright Row,fr,Tirage vertical avec haltères
SHRUG_INCLINE_DUMBBELL_SHRUG,SHRUG,INCLINE_DUMBBELL_SHRUG,en,Incline Dumbbell Shrug,fr,Haussement d'épaules incliné avec haltères
SHRUG_OVERHEAD_BARBELL_SHRUG,SHRUG,OVERHEAD_BARBELL_SHRUG,en,Overhead Barbell Shrug,fr,Haussement d'épaules à la barre
SHRUG_OVERHEAD_DUMBBELL_SHRUG,SHRUG,OVERHEAD_DUMBBELL_SHRUG,en,Overhead Dumbbell Shrug,fr,Haussement d'épaule
SHRUG_SCAPTION_AND_SHRUG,SHRUG,SCAPTION_AND_SHRUG,en,Scaption and Shrug,fr,Elévation à 45° et haussement d'épaules
SHRUG_SCAPULAR_RETRACTION,SHRUG,SCAPULAR_RETRACTION,en,Scapular Retraction,fr,Rétraction scapulaire
SHRUG_SERRATUS_CHAIR_SHRUG,SHRUG,SERRATUS_CHAIR_SHRUG,en,Serratus Chair Shrug,fr,Haussement du dentelé en positon de chaise
SHRUG_SERRATUS_SHRUG,SHRUG,SERRATUS_SHRUG,en,Serratus Shrug,fr,Haussement du dentelé
SHRUG_SHRUG,SHRUG,SHRUG,en,Shrug,fr,Haussements d'épaules
SHRUG_SHRUG_ARM_DOWN_WHEELCHAIR,SHRUG,SHRUG_ARM_DOWN_WHEELCHAIR,en,Shrug Arms Down Pose,fr,Position haussement d'épaule bas
SHRUG_SHRUG_ARM_MID_WHEELCHAIR,SHRUG,SHRUG_ARM_MID_WHEELCHAIR,en,Shrug Arms Mid Pose,fr,Position haussement d'épaule moyen
SHRUG_SHRUG_ARM_UP_WHEELCHAIR,SHRUG,SHRUG_ARM_UP_WHEELCHAIR,en,Shrug Arm Up Pose,fr,Position haussement d'épaule haut
SHRUG_SHRUG_WHEELCHAIR,SHRUG,SHRUG_WHEELCHAIR,en,Shrug Pose,fr,Haussements d'épaules
SHRUG_UPRIGHT_ROW,SHRUG,UPRIGHT_ROW,en,Upright Row,fr,Tirage vertical
SHRUG_WEIGHTED_SERRATUS_CHAIR_SHRUG,SHRUG,WEIGHTED_SERRATUS_CHAIR_SHRUG,en,Weighted Serratus Chair Shrug,fr,"Haussement du dentelé en position de chaise, avec poids"
SHRUG_WEIGHTED_SERRATUS_SHRUG,SHRUG,WEIGHTED_SERRATUS_SHRUG,en,Weighted Serratus Shrug,fr,"Haussement du dentelé, avec poids"
SHRUG_WIDE_GRIP_BARBELL_SHRUG,SHRUG,WIDE_GRIP_BARBELL_SHRUG,en,Wide-grip Barbell Shrug,fr,Haussement dorsal avec barre à disques
SHRUG_WIDE_GRIP_JUMP_SHRUG,SHRUG,WIDE_GRIP_JUMP_SHRUG,en,Wide-grip Jump Shrug,fr,Haussement d'épaules et saut avec prise large
SIT_UP_ALTERNATING_SIT_UP,SIT_UP,ALTERNATING_SIT_UP,en,Alternating Sit-up,fr,Abdominaux alternés
SIT_UP_BENT_KNEE_V_UP,SIT_UP,BENT_KNEE_V_UP,en,Bent-knee V-up,fr,"V Alterné, Genoux Fléchis"
SIT_UP_BUTTERFLY_SIT_UP,SIT_UP,BUTTERFLY_SIT_UP,en,Butterfly Sit-up,fr,Butterfly sit-up
SIT_UP_CROSSED_ARMS_SIT_UP,SIT_UP,CROSSED_ARMS_SIT_UP,en,Crossed-arms Sit-up,fr,Abdominaux bras croisés
SIT_UP_CROSS_PUNCH_ROLL_UP,SIT_UP,CROSS_PUNCH_ROLL_UP,en,Cross Punch Roll-up,fr,Abdominaux avec coup de poing croisé
SIT_UP_GET_UP_SIT_UP,SIT_UP,GET_UP_SIT_UP,en,Get-up Sit-up,fr,Abdominaux demi-relevés
SIT_UP_GHD_SIT_UPS,SIT_UP,GHD_SIT_UPS,en,GHD Sit-ups,fr,GHD sit-ups
SIT_UP_HOVERING_SIT_UP,SIT_UP,HOVERING_SIT_UP,en,Hovering Sit-up,fr,Abdominaux en l'air
SIT_UP_KETTLEBELL_SIT_UP,SIT_UP,KETTLEBELL_SIT_UP,en,Kettlebell Sit-up,fr,Abdominaux avec kettlebell
SIT_UP_MEDICINE_BALL_ALTERNATING_V_UP,SIT_UP,MEDICINE_BALL_ALTERNATING_V_UP,en,Medicine Ball Alternating V-up,fr,Relèvement alterné en V avec medicine ball
SIT_UP_MEDICINE_BALL_SIT_UP,SIT_UP,MEDICINE_BALL_SIT_UP,en,Medicine Ball Sit-up,fr,Abdominaux avec médecine ball
SIT_UP_MEDICINE_BALL_V_UP,SIT_UP,MEDICINE_BALL_V_UP,en,Medicine Ball V-up,fr,Relevé en V alterné avec Medicine ball
SIT_UP_MODIFIED_SIT_UP,SIT_UP,MODIFIED_SIT_UP,en,Modified Sit-up,fr,Abdominaux modifiés
SIT_UP_NEGATIVE_SIT_UP,SIT_UP,NEGATIVE_SIT_UP,en,Negative Sit-up,fr,Abdominaux négatifs
SIT_UP_ONE_ARM_FULL_SIT_UP,SIT_UP,ONE_ARM_FULL_SIT_UP,en,One-arm Full Sit-up,fr,Abdominaux complet à un bras
SIT_UP_RECLINING_CIRCLE,SIT_UP,RECLINING_CIRCLE,en,Reclining Circle,fr,Cercle incliné
SIT_UP_REVERSE_CURL_UP,SIT_UP,REVERSE_CURL_UP,en,Reverse Curl-up,fr,Curl-up inversé
SIT_UP_RUSSIAN_TWIST_ON_SWISS_BALL,SIT_UP,RUSSIAN_TWIST_ON_SWISS_BALL,en,Russian Twist on Swiss Ball,fr,Torsion du buste sur le ballon d'exercice
SIT_UP_SINGLE_LEG_SWISS_BALL_JACKKNIFE,SIT_UP,SINGLE_LEG_SWISS_BALL_JACKKNIFE,en,Single-leg Swiss Ball Jackknife,fr,Position carpée sur une jambe avec ballon d'exercices
SIT_UP_SIT_UP,SIT_UP,SIT_UP,en,Sit-up,fr,Abdominaux
SIT_UP_SIT_UP_TURKISH_GET_UP,SIT_UP,SIT_UP_TURKISH_GET_UP,en,Sit-up Turkish Get-up,fr,Sit-ups et Turkish Get-up
SIT_UP_THE_TEASER,SIT_UP,THE_TEASER,en,The Teaser,fr,Le défi
SIT_UP_THE_TEASER_WEIGHTED,SIT_UP,THE_TEASER_WEIGHTED,en,"The Teaser, Weighted",fr,"Le Teaser, avec poids"
SIT_UP_THREE_PART_ROLL_DOWN,SIT_UP,THREE_PART_ROLL_DOWN,en,Three-part Roll-down,fr,Abdominaux en trois étapes
SIT_UP_V_UP,SIT_UP,V_UP,en,V-up,fr,V alterné
SIT_UP_WEIGHTED_ALTERNATING_SIT_UP,SIT_UP,WEIGHTED_ALTERNATING_SIT_UP,en,Weighted Alternating Sit-up,fr,"Relevés de buste rotatifs alternés, avec poids"
SIT_UP_WEIGHTED_BENT_KNEE_V_UP,SIT_UP,WEIGHTED_BENT_KNEE_V_UP,en,Weighted Bent-knee V-up,fr,"Relevé en V alterné, genoux fléchis, avec poids"
SIT_UP_WEIGHTED_BUTTERFLY_SITUP,SIT_UP,WEIGHTED_BUTTERFLY_SITUP,en,Weighted Butterfly Sit-up,fr,Butterfly sit-up avec poids
SIT_UP_WEIGHTED_CROSSED_ARMS_SIT_UP,SIT_UP,WEIGHTED_CROSSED_ARMS_SIT_UP,en,Weighted Crossed-arms Sit-up,fr,Relevés de buste bras croisés avec poids
SIT_UP_WEIGHTED_CROSS_PUNCH_ROLL_UP,SIT_UP,WEIGHTED_CROSS_PUNCH_ROLL_UP,en,Weighted Cross Punch Roll-up,fr,"Relevés de buste avec coup de poing, avec poids"
SIT_UP_WEIGHTED_GET_UP_SIT_UP,SIT_UP,WEIGHTED_GET_UP_SIT_UP,en,Weighted Get-up Sit-up,fr,Relevé partiel avec poids
SIT_UP_WEIGHTED_HOVERING_SIT_UP,SIT_UP,WEIGHTED_HOVERING_SIT_UP,en,Weighted Hovering Sit-up,fr,"Relevés interrompus, avec poids"
SIT_UP_WEIGHTED_RECLINING_CIRCLE,SIT_UP,WEIGHTED_RECLINING_CIRCLE,en,Weighted Reclining Circle,fr,Cercle incliné avec poids
SIT_UP_WEIGHTED_REVERSE_CURL_UP,SIT_UP,WEIGHTED_REVERSE_CURL_UP,en,Weighted Reverse Curl-up,fr,Curl-up inversé avec poids
SIT_UP_WEIGHTED_RUSSIAN_TWIST_ON_SWISS_BALL,SIT_UP,WEIGHTED_RUSSIAN_TWIST_ON_SWISS_BALL,en,Weighted Russian Twist on Swiss Ball,fr,Torsion du buste sur ballon d'exercice
SIT_UP_WEIGHTED_SINGLE_LEG_SWISS_BALL_JACKKNIFE,SIT_UP,WEIGHTED_SINGLE_LEG_SWISS_BALL_JACKKNIFE,en,Weighted Single-leg Swiss Ball Jackknife,fr,"Position carpée sur une jambe avec ballon d'exercice, avec poids"
SIT_UP_WEIGHTED_SIT_UP,SIT_UP,WEIGHTED_SIT_UP,en,Weighted Sit-up,fr,Abdominaux avec lest
SIT_UP_WEIGHTED_THREE_PART_ROLL_DOWN,SIT_UP,WEIGHTED_THREE_PART_ROLL_DOWN,en,Weighted Three-part Roll-down,fr,"Abdominaux en trois étapes, avec poids"
SIT_UP_WEIGHTED_V_UP,SIT_UP,WEIGHTED_V_UP,en,Weighted V-up,fr,Relèvement en V avec poids
SIT_UP_WEIGHTED_X_ABS,SIT_UP,WEIGHTED_X_ABS,en,Weighted X Abs,fr,Abdominaux X avec poids
SIT_UP_X_ABS,SIT_UP,X_ABS,en,X Abs,fr,Pour les abdominaux
SLEDGE_HAMMER_HAMMER_SLAM,SLEDGE_HAMMER,HAMMER_SLAM,en,Sledge Hammer Slam,fr,Marteau claqué
SLEDGE_HAMMER_LATERAL_SWING,SLEDGE_HAMMER,LATERAL_SWING,en,Sledge Hammer Lateral Swing,fr,Marteau swing
SLEDGE_HAMMER_SLEDGE_HAMMER,SLEDGE_HAMMER,SLEDGE_HAMMER,en,Sledge Hammer,fr,Marteau
SLED_BACKWARD_DRAG,SLED,BACKWARD_DRAG,en,Sled Backward Drag,fr,Marche arrière avec traîneau
SLED_CHEST_PRESS,SLED,CHEST_PRESS,en,Sled Chest Press,fr,Développé pectoral avec traîneau
SLED_CHEST_PRESS_WHEELCHAIR,SLED,CHEST_PRESS_WHEELCHAIR,en,Chest Press,fr,Développé poitrine
SLED_FORWARD_DRAG,SLED,FORWARD_DRAG,en,Sled Forward Drag,fr,Marche avant avec traîneau
SLED_LOW_PUSH,SLED,LOW_PUSH,en,Sled Low Push,fr,Poussée basse de traîneau
SLED_PUSH,SLED,PUSH,en,Sled Push,fr,Poussée de traîneau
SLED_ROW,SLED,ROW,en,Sled Row,fr,Rowing avec traîneau
SLED_SLED,SLED,SLED,en,Sled,fr,Traîneau
SQUAT_AIR_SQUAT,SQUAT,AIR_SQUAT,en,Air Squat,fr,Squat sans charge
SQUAT_ALTERNATING_BOX_DUMBBELL_STEP_UPS,SQUAT,ALTERNATING_BOX_DUMBBELL_STEP_UPS,en,Alternating Box Dumbbell Step-ups,fr,Step-up alternatif avec haltère
SQUAT_BACK_SQUATS,SQUAT,BACK_SQUATS,en,Back Squats,fr,Squat arrière
SQUAT_BACK_SQUAT_WITH_BODY_BAR,SQUAT,BACK_SQUAT_WITH_BODY_BAR,en,Back Squat with Body Bar,fr,Squat arrière avec Body Bar
SQUAT_BALANCING_SQUAT,SQUAT,BALANCING_SQUAT,en,Balancing Squat,fr,Squat sur une jambe
SQUAT_BARBELL_BACK_SQUAT,SQUAT,BARBELL_BACK_SQUAT,en,Barbell Back Squat,fr,Squat arrière
SQUAT_BARBELL_BOX_SQUAT,SQUAT,BARBELL_BOX_SQUAT,en,Barbell Box Squat,fr,Squat avec step et barre d'haltères
SQUAT_BARBELL_FRONT_SQUAT,SQUAT,BARBELL_FRONT_SQUAT,en,Barbell Front Squat,fr,Squat avant avec haltère
SQUAT_BARBELL_HACK_SQUAT,SQUAT,BARBELL_HACK_SQUAT,en,Barbell Hack Squat,fr,Squat avec élévation à la barre
SQUAT_BARBELL_HANG_SQUAT_SNATCH,SQUAT,BARBELL_HANG_SQUAT_SNATCH,en,Barbell Hang Squat Snatch,fr,Arraché en 1/4 de squat et squat
SQUAT_BARBELL_LATERAL_STEP_UP,SQUAT,BARBELL_LATERAL_STEP_UP,en,Barbell Lateral Step-up,fr,Montée latérale avec haltères
SQUAT_BARBELL_QUARTER_SQUAT,SQUAT,BARBELL_QUARTER_SQUAT,en,Barbell Quarter Squat,fr,Quart de squat avec barre à disques
SQUAT_BARBELL_SIFF_SQUAT,SQUAT,BARBELL_SIFF_SQUAT,en,Barbell Siff Squat,fr,Squat classique à la barre
SQUAT_BARBELL_SQUAT_SNATCH,SQUAT,BARBELL_SQUAT_SNATCH,en,Barbell Squat Snatch,fr,Arraché et squat
SQUAT_BARBELL_SQUAT_WITH_HEELS_RAISED,SQUAT,BARBELL_SQUAT_WITH_HEELS_RAISED,en,Barbell Squat with Heels Raised,fr,"Squat à la barre, talons levés"
SQUAT_BARBELL_STEPOVER,SQUAT,BARBELL_STEPOVER,en,Barbell Step-over,fr,Barre à haltères avec banc
SQUAT_BARBELL_STEP_UP,SQUAT,BARBELL_STEP_UP,en,Barbell Step-up,fr,Montée À La Barre
SQUAT_BENCH_SQUAT_WITH_ROTATIONAL_CHOP,SQUAT,BENCH_SQUAT_WITH_ROTATIONAL_CHOP,en,Bench Squat with Rotational Chop,fr,Chop en rotation en squat sur banc
