key,category,exerciseName,name_en,name_fr
CARDIO_SITTING_JACKS_WHEELCHAIR,CARDIO,SITTING_JACKS_WHEELCHAIR,Sitting Jacks,Jumping jacks assis
CARDIO_SIT_SKI_WHEELCHAIR,CARDIO,SIT_SKI_WHEELCHAIR,Sit Ski,Skieur assis
CARDIO_SKI_MOGULS,CARDIO,SKI_MOGULS,Ski Moguls,Ski acrobatique
CARDIO_SPLIT_JACKS,CARDIO,SPLIT_JACKS,Split Jacks,Écartés en fente
CARDIO_SQUAT_JACKS,CARDIO,SQUAT_JACKS,Squat Jacks,Écartés en squat
CARDIO_TRIPLE_UNDER,CARDIO,TRIPLE_UNDER,Triple Under,Triple Under
CARDIO_WEIGHTED_BOB_AND_WEAVE_CIRCLE,CARDIO,WEIGHTED_BOB_AND_WEAVE_CIRCLE,Weighted Bob and Weave Circle,Esquive rotative avec poids
CARDIO_WEIGHTED_CARDIO_CORE_CRAWL,CARDIO,WEIGHTED_CARDIO_CORE_CRAWL,Weighted Cardio Core Crawl,Marche quadrupède cardio avec poids
CARDIO_WEIGHTED_DOUBLE_UNDER,CARDIO,WEIGHTED_DOUBLE_UNDER,Weighted Double Under,Double Under avec corde lestée
CARDIO_WEIGHTED_JUMPING_JACKS,CARDIO,WEIGHTED_JUMPING_JACKS,Weighted Jumping Jacks,Écartés-sautés avec poids
CARDIO_WEIGHTED_JUMP_ROPE,CARDIO,WEIGHTED_JUMP_ROPE,Weighted Jump Rope,Corde à sauter lestée
CARDIO_WEIGHTED_JUMP_ROPE_CROSSOVER,CARDIO,WEIGHTED_JUMP_ROPE_CROSSOVER,Weighted Jump Rope Crossover,Sauts croisés à la corde lestée
CARDIO_WEIGHTED_JUMP_ROPE_JOG,CARDIO,WEIGHTED_JUMP_ROPE_JOG,Weighted Jump Rope Jog,Course à la corde lestée
CARDIO_WEIGHTED_SKI_MOGULS,CARDIO,WEIGHTED_SKI_MOGULS,Weighted Ski Moguls,Ski acrobatique avec poids
CARDIO_WEIGHTED_SPLIT_JACKS,CARDIO,WEIGHTED_SPLIT_JACKS,Weighted Split Jacks,Split Jacks avec poids
CARDIO_WEIGHTED_SQUAT_JACKS,CARDIO,WEIGHTED_SQUAT_JACKS,Weighted Squat Jacks,Écartés en squat avec poids
CARDIO_WEIGHTED_TRIPLE_UNDER,CARDIO,WEIGHTED_TRIPLE_UNDER,Weighted Triple Under,Triple Under avec corde lestée
CARRY_BAR_HOLDS,CARRY,BAR_HOLDS,Bar Holds,Tenue de barre
CARRY_CARRY,CARRY,CARRY,Carry,Transport
CARRY_DUMBBELL_WAITER_CARRY,CARRY,DUMBBELL_WAITER_CARRY,Dumbbell Waiter Carry,Porté du serveur avec haltère
CARRY_FARMERS_CARRY,CARRY,FARMERS_CARRY,Farmer's Carry,Marche du fermier
CARRY_FARMERS_CARRY_ON_TOES,CARRY,FARMERS_CARRY_ON_TOES,Farmer's Carry on Toes,Marche du fermier sur pointe des pieds
CARRY_FARMERS_CARRY_WALK_LUNGE,CARRY,FARMERS_CARRY_WALK_LUNGE,Farmer's Carry Walk Lunge,Fentes en marchant du fermier
CARRY_FARMERS_WALK,CARRY,FARMERS_WALK,Farmer's Walk,Marche du fermier
CARRY_FARMERS_WALK_ON_TOES,CARRY,FARMERS_WALK_ON_TOES,Farmer's Walk on Toes,Marche  du fermier
CARRY_HEX_DUMBBELL_HOLD,CARRY,HEX_DUMBBELL_HOLD,Hex Dumbbell Hold,Exercice avec haltère Hex
CARRY_OVERHEAD_CARRY,CARRY,OVERHEAD_CARRY,Overhead Carry,Porté au-dessus de la tête
CHOP_CABLE_PULL_THROUGH,CHOP,CABLE_PULL_THROUGH,Cable Pull-through,Tirage à la poulie
CHOP_CABLE_ROTATIONAL_LIFT,CHOP,CABLE_ROTATIONAL_LIFT,Cable Rotational Lift,Lever avec rotation et câble
CHOP_CABLE_WOODCHOP,CHOP,CABLE_WOODCHOP,Cable Woodchop,Woodchop à la poulie
CHOP_CHOP,CHOP,CHOP,Chop,Chop
CHOP_CROSS_CHOP_TO_KNEE,CHOP,CROSS_CHOP_TO_KNEE,Cross Chop to Knee,Chop transversal vers le genou
CHOP_DUMBBELL_CHOP,CHOP,DUMBBELL_CHOP,Dumbbell Chop,Dumbbell wood chop
CHOP_HALF_KNEELING_ROTATION,CHOP,HALF_KNEELING_ROTATION,Half-kneeling Rotation,Rotation avec demi flexion de genoux
CHOP_HALF_KNEELING_ROTATIONAL_CHOP,CHOP,HALF_KNEELING_ROTATIONAL_CHOP,Half-kneeling Rotational Chop,Chop en rotation avec demi flexion des genoux
CHOP_HALF_KNEELING_ROTATIONAL_REVERSE_CHOP,CHOP,HALF_KNEELING_ROTATIONAL_REVERSE_CHOP,Half-kneeling Rotational Reverse Chop,Chop en rotation inverse à genoux
CHOP_HALF_KNEELING_STABILITY_CHOP,CHOP,HALF_KNEELING_STABILITY_CHOP,Half-kneeling Stability Chop,Chop de stabilisation un genou à terre
CHOP_HALF_KNEELING_STABILITY_REVERSE_CHOP,CHOP,HALF_KNEELING_STABILITY_REVERSE_CHOP,Half-kneeling Stability Reverse Chop,Tirage inversé en stabilité un genou à terre
CHOP_KNEELING_ROTATIONAL_CHOP,CHOP,KNEELING_ROTATIONAL_CHOP,Kneeling Rotational Chop,Chop en rotation à genoux
CHOP_KNEELING_ROTATIONAL_REVERSE_CHOP,CHOP,KNEELING_ROTATIONAL_REVERSE_CHOP,Kneeling Rotational Reverse Chop,Chop en rotation inverse à genoux
CHOP_KNEELING_STABILITY_CHOP,CHOP,KNEELING_STABILITY_CHOP,Kneeling Stability Chop,Chop stabilité à genoux
CHOP_KNEELING_WOODCHOPPER,CHOP,KNEELING_WOODCHOPPER,Kneeling Woodchopper,Bûcheron à genoux
CHOP_MEDICINE_BALL_WOOD_CHOPS,CHOP,MEDICINE_BALL_WOOD_CHOPS,Medicine Ball Wood Chops,Bûcheron avec médecine ball
CHOP_POWER_SQUAT_CHOPS,CHOP,POWER_SQUAT_CHOPS,Power Squat Chops,Squat en diagonale
CHOP_STANDING_ROTATIONAL_CHOP,CHOP,STANDING_ROTATIONAL_CHOP,Standing Rotational Chop,Chop Rotatif Debout
CHOP_STANDING_SPLIT_ROTATIONAL_CHOP,CHOP,STANDING_SPLIT_ROTATIONAL_CHOP,Standing Split Rotational Chop,Chop rotatif avec fente debout
CHOP_STANDING_SPLIT_ROTATIONAL_REVERSE_CHOP,CHOP,STANDING_SPLIT_ROTATIONAL_REVERSE_CHOP,Standing Split Rotational Reverse Chop,Chop en rotation inverse avec fente debout
CHOP_STANDING_STABILITY_REVERSE_CHOP,CHOP,STANDING_STABILITY_REVERSE_CHOP,Standing Stability Reverse Chop,Tirage inversé en stabilisation debout
CHOP_WEIGHTED_CROSS_CHOP_TO_KNEE,CHOP,WEIGHTED_CROSS_CHOP_TO_KNEE,Weighted Cross Chop to Knee,Chop diagonal et lever de genou avec poids
CHOP_WEIGHTED_HALF_KNEELING_ROTATION,CHOP,WEIGHTED_HALF_KNEELING_ROTATION,Weighted Half-kneeling Rotation,Rotation sur un genou avec poids
CHOP_WEIGHTED_POWER_SQUAT_CHOPS,CHOP,WEIGHTED_POWER_SQUAT_CHOPS,Weighted Power Squat Chops,Chops en squat sauté avec poids
CORE_ABS_JABS,CORE,ABS_JABS,Abs Jabs,Jabs abdominaux
CORE_ALTERNATING_PLATE_REACH,CORE,ALTERNATING_PLATE_REACH,Alternating Plate Reach,Pompes alternées avec disques
CORE_ALTERNATING_SLIDE_OUT,CORE,ALTERNATING_SLIDE_OUT,Alternating Slide-out,Glissement extérieur en alternance
CORE_ARM_AND_LEG_EXTENSION_ON_KNEES,CORE,ARM_AND_LEG_EXTENSION_ON_KNEES,Arm and Leg Extension on Knees,Extension bras et jambes à genoux
CORE_BARBELL_ROLLOUT,CORE,BARBELL_ROLLOUT,Barbell Roll-out,Roulage de barre d'haltères
CORE_BICEP_CURL_WITH_LEG_EXTENSION,CORE,BICEP_CURL_WITH_LEG_EXTENSION,Bicep Curl with Leg Extension,Flexion de biceps avec extension de jambe
CORE_BICEP_CURL_WITH_LEG_EXTENSION_WITH_WEIGHTS,CORE,BICEP_CURL_WITH_LEG_EXTENSION_WITH_WEIGHTS,Bicep Curl with Leg Extension (with weights),Curl avec extension des jambes (avec poids)
CORE_BICYCLE,CORE,BICYCLE,Bicycle,Bicyclette
CORE_BODY_BAR_OBLIQUE_TWIST,CORE,BODY_BAR_OBLIQUE_TWIST,Body Bar Oblique Twist,Torsions à la barre
CORE_CABLE_CORE_PRESS,CORE,CABLE_CORE_PRESS,Cable Core Press,Tirage poulie ceinture abdominale
CORE_CABLE_SIDE_BEND,CORE,CABLE_SIDE_BEND,Cable Side Bend,Fléchissement latéral avec poste à poulie
CORE_CAT_COW,CORE,CAT_COW,Cat Cow,Du chat à la vache
CORE_CORE,CORE,CORE,Core,Gainage
CORE_CORKSCREW,CORE,CORKSCREW,Corkscrew,Tire-bouchon
CORE_CRESCENT_CIRCLE,CORE,CRESCENT_CIRCLE,Crescent Circle,Cercle en croissant
CORE_CRISS_CROSS,CORE,CRISS_CROSS,Criss Cross,Chassé-croisé
CORE_CYCLING_RUSSIAN_TWIST,CORE,CYCLING_RUSSIAN_TWIST,Cycling Russian Twist,Rotation du buste avec relevé de genoux
CORE_DOUBLE_LEG_STRETCH,CORE,DOUBLE_LEG_STRETCH,Double-leg Stretch,Étirement sur deux jambes
CORE_ELEVATED_FEET_RUSSIAN_TWIST,CORE,ELEVATED_FEET_RUSSIAN_TWIST,Elevated-feet Russian Twist,Torsion du buste avec élévation de pied
CORE_GHD_BACK_EXTENSIONS,CORE,GHD_BACK_EXTENSIONS,GHD Back Extensions,Extension dorsales au GHD
CORE_HALF_TURKISH_GET_UP,CORE,HALF_TURKISH_GET_UP,Half-Turkish Get-up,Demi-relevé turc
CORE_HANGING_L_SIT,CORE,HANGING_L_SIT,Hanging L Sit,L-Sit suspendu
CORE_INCHWORM,CORE,INCHWORM,Inchworm,Chenille
CORE_KETTLEBELL_WINDMILL,CORE,KETTLEBELL_WINDMILL,Kettlebell Windmill,Le moulin à vent avec kettlebell
CORE_KNEELING_AB_WHEEL,CORE,KNEELING_AB_WHEEL,Kneeling Ab Wheel,Roulage abdominaux à genoux
CORE_KNEE_FOLDS,CORE,KNEE_FOLDS,Knee Folds,Genoux pliés
CORE_LOWER_LIFT,CORE,LOWER_LIFT,Lower Lift,Lever inférieur
CORE_LOWER_LIFT_WITH_WEIGHTS,CORE,LOWER_LIFT_WITH_WEIGHTS,Lower Lift (with weights),Relevé de jambes (avec poids)
CORE_L_SIT,CORE,L_SIT,L Sit,L-Sit
CORE_MODIFIED_FRONT_LEVER,CORE,MODIFIED_FRONT_LEVER,Modified Front Lever,Front Lever modifié
CORE_NECK_PULL,CORE,NECK_PULL,Neck Pull,Étirement de nuque
CORE_OPEN_KNEE_TUCKS,CORE,OPEN_KNEE_TUCKS,Open Knee Tucks,Genoux vers poitrine
CORE_OVERHEAD_WALK,CORE,OVERHEAD_WALK,Overhead Walk,Développé et marche
CORE_PELVIC_CLOCKS,CORE,PELVIC_CLOCKS,Pelvic Clocks,Horloges du bassin
CORE_RING_L_SIT,CORE,RING_L_SIT,Ring L Sit,L-Sit avec anneaux
CORE_ROLLING,CORE,ROLLING,Rolling,Roulement
CORE_ROLL_OVER,CORE,ROLL_OVER,Roll Over,Roulé arrière
CORE_ROLL_UP,CORE,ROLL_UP,Roll Up,Roulé levé
CORE_ROWING_1,CORE,ROWING_1,Rowing 1,Rameur 1
CORE_ROWING_1_WITH_WEIGHTS,CORE,ROWING_1_WITH_WEIGHTS,Rowing 1 (with weights),Rowing 1 (avec poids)
CORE_ROWING_2,CORE,ROWING_2,Rowing 2,Rameur 2
CORE_ROWING_2_WITH_WEIGHTS,CORE,ROWING_2_WITH_WEIGHTS,Rowing 2 (with weights),Rowing 2 (avec poids)
CORE_RUSSIAN_TWIST,CORE,RUSSIAN_TWIST,Russian Twist,Torsion du buste
CORE_SCISSORS,CORE,SCISSORS,Scissors,Ciseaux
CORE_SCISSORS_WITH_WEIGHTS,CORE,SCISSORS_WITH_WEIGHTS,Scissors (with weights),Ciseaux (avec poids)
CORE_SIDE_ABS_LEG_LIFT,CORE,SIDE_ABS_LEG_LIFT,Side Abs Leg Lift,Abdominaux latéraux avec une jambe levée
CORE_SIDE_BEND,CORE,SIDE_BEND,Side Bend,Side Bend
CORE_SIDE_BEND_HIGH_WHEELCHAIR,CORE,SIDE_BEND_HIGH_WHEELCHAIR,Side Bend High,Étirement latéral haut
CORE_SIDE_BEND_LOW_WHEELCHAIR,CORE,SIDE_BEND_LOW_WHEELCHAIR,Side Bend Low,Étirement latéral bas
CORE_SIDE_BEND_MID_WHEELCHAIR,CORE,SIDE_BEND_MID_WHEELCHAIR,Side Bend Mid,Étirement latéral milieu
CORE_SIDE_BEND_WHEELCHAIR,CORE,SIDE_BEND_WHEELCHAIR,Side Bend,Side Bend
CORE_SINGLE_LEG_CIRCLES,CORE,SINGLE_LEG_CIRCLES,Single-leg Circles,Cerclesavec une seulejambe
CORE_SINGLE_LEG_STRETCH,CORE,SINGLE_LEG_STRETCH,Single-leg Stretch,Étirement à une seule jambe
CORE_SINGLE_LEG_STRETCH_WITH_WEIGHTS,CORE,SINGLE_LEG_STRETCH_WITH_WEIGHTS,Single-leg Stretch (with weights),Étirement d'une jambe (avec poids)
CORE_SNAKE_TWIST_1_AND_2,CORE,SNAKE_TWIST_1_AND_2,Snake Twist 1 and 2,Torsion du serpent 1 et 2
CORE_SWAN,CORE,SWAN,Swan,Cygne
CORE_SWIMMING,CORE,SWIMMING,Swimming,Nage
CORE_SWISS_BALL_JACKKNIFE,CORE,SWISS_BALL_JACKKNIFE,Swiss Ball Jackknife,Jack knife avec ballon d'exercice
CORE_SWISS_BALL_PIKE,CORE,SWISS_BALL_PIKE,Swiss Ball Pike,Pike avec ballon d'exercice
CORE_SWISS_BALL_ROLLOUT,CORE,SWISS_BALL_ROLLOUT,Swiss Ball Roll-out,Roulé avec ballon d'exercice
CORE_TEASER,CORE,TEASER,Teaser,Défi
CORE_THE_HUNDRED,CORE,THE_HUNDRED,The Hundred,Les cent
CORE_TOES_TO_ELBOWS,CORE,TOES_TO_ELBOWS,Toes to Elbows,Relevé de genoux
CORE_TRIANGLE_HIP_PRESS,CORE,TRIANGLE_HIP_PRESS,Triangle Hip Press,Extension des hanches en triangle
CORE_TRX_SUSPENDED_JACKKNIFE,CORE,TRX_SUSPENDED_JACKKNIFE,TRX Suspended Jackknife,Position carpée en suspension TRX
CORE_TURKISH_GET_UP,CORE,TURKISH_GET_UP,Turkish Get-up,Turkish Get-up
CORE_U_BOAT,CORE,U_BOAT,U-Boat,U-boat
CORE_WEIGHTED_ABS_JABS,CORE,WEIGHTED_ABS_JABS,Weighted Abs Jabs,Jabs pour abdominaux lestés
CORE_WEIGHTED_ALTERNATING_SLIDE_OUT,CORE,WEIGHTED_ALTERNATING_SLIDE_OUT,Weighted Alternating Slide-out,Avancée des mains alternées avec poids
CORE_WEIGHTED_BARBELL_ROLLOUT,CORE,WEIGHTED_BARBELL_ROLLOUT,Weighted Barbell Roll-out,Roulage de la barre de poids
CORE_WEIGHTED_CRESCENT_CIRCLE,CORE,WEIGHTED_CRESCENT_CIRCLE,Weighted Crescent Circle,Cercle en croissant avec poids
CORE_WEIGHTED_CRISS_CROSS,CORE,WEIGHTED_CRISS_CROSS,Criss Cross (with weights),Criss Cross (avec poids)
CORE_WEIGHTED_CYCLING_RUSSIAN_TWIST,CORE,WEIGHTED_CYCLING_RUSSIAN_TWIST,Weighted Cycling Russian Twist,"Rotations russes avec extensions des jambes, avec poids"
CORE_WEIGHTED_DOUBLE_LEG_STRETCH,CORE,WEIGHTED_DOUBLE_LEG_STRETCH,Double-leg Stretch (with weights),Étirement des deux jambes (avec poids)
CORE_WEIGHTED_ELEVATED_FEET_RUSSIAN_TWIST,CORE,WEIGHTED_ELEVATED_FEET_RUSSIAN_TWIST,Weighted Elevated-feet Russian Twist,Rotations russes pieds levés avec poids
CORE_WEIGHTED_GHD_BACK_EXTENSIONS,CORE,WEIGHTED_GHD_BACK_EXTENSIONS,Weighted GHD Back Extensions,Extension dorsales au GHD avec poids
CORE_WEIGHTED_HANGING_L_SIT,CORE,WEIGHTED_HANGING_L_SIT,Weighted Hanging L Sit,L-Sit suspendu lesté
CORE_WEIGHTED_KNEELING_AB_WHEEL,CORE,WEIGHTED_KNEELING_AB_WHEEL,Weighted Kneeling Ab Wheel,Roue abdominaux à genoux avec poids
CORE_WEIGHTED_L_SIT,CORE,WEIGHTED_L_SIT,Weighted L Sit,L-Sit lesté
CORE_WEIGHTED_MODIFIED_FRONT_LEVER,CORE,WEIGHTED_MODIFIED_FRONT_LEVER,Weighted Modified Front Lever,Front Lever modifié avec poids
CORE_WEIGHTED_OPEN_KNEE_TUCKS,CORE,WEIGHTED_OPEN_KNEE_TUCKS,Weighted Open Knee Tucks,Relevé de genoux ouverts avec poids
CORE_WEIGHTED_RING_L_SIT,CORE,WEIGHTED_RING_L_SIT,Weighted Ring L Sit,L-Sit lesté avec anneaux
CORE_WEIGHTED_SIDE_ABS_LEG_LIFT,CORE,WEIGHTED_SIDE_ABS_LEG_LIFT,Weighted Side Abs Leg Lift,Relevé de jambe pour abdominaux latéraux avec poids
CORE_WEIGHTED_SIDE_BEND,CORE,WEIGHTED_SIDE_BEND,Weighted Side Bend,Side Bend avec poids
CORE_WEIGHTED_SWISS_BALL_JACKKNIFE,CORE,WEIGHTED_SWISS_BALL_JACKKNIFE,Weighted Swiss Ball Jackknife,Jackknife sur ballon d'exercice avec poids
CORE_WEIGHTED_SWISS_BALL_PIKE,CORE,WEIGHTED_SWISS_BALL_PIKE,Weighted Swiss Ball Pike,Pike sur ballon d'exercice avec poids
CORE_WEIGHTED_SWISS_BALL_ROLLOUT,CORE,WEIGHTED_SWISS_BALL_ROLLOUT,Weighted Swiss Ball Roll-out,Roulement sur ballon d'exercice avec poids
CORE_WEIGHTED_THE_HUNDRED,CORE,WEIGHTED_THE_HUNDRED,The Hundred (with weight),Le Hundred (avec poids)
CORE_WEIGHTED_TRIANGLE_HIP_PRESS,CORE,WEIGHTED_TRIANGLE_HIP_PRESS,Weighted Triangle Hip Press,Extension des hanches en triangle avec poids
CORE_WEIGHTED_TRX_SUSPENDED_JACKKNIFE,CORE,WEIGHTED_TRX_SUSPENDED_JACKKNIFE,Weighted TRX Suspended Jackknife,Jackknife en suspension au TRX avec poids
CORE_WEIGHTED_U_BOAT,CORE,WEIGHTED_U_BOAT,Weighted U-Boat,U-Boat avec poids
CORE_WEIGHTED_WINDMILL_SWITCHES,CORE,WEIGHTED_WINDMILL_SWITCHES,Weighted Windmill Switches,"Moulin à vent avec changement de direction, avec poids"
CORE_WINDMILL_SWITCHES,CORE,WINDMILL_SWITCHES,Windmill Switches,Moulin à vent avec changement de direction
CRUNCH_BICYCLE_CRUNCH,CRUNCH,BICYCLE_CRUNCH,Bicycle Crunch,Crunch bicyclette
CRUNCH_CABLE_CRUNCH,CRUNCH,CABLE_CRUNCH,Cable Crunch,Crunch à la poulie
CRUNCH_CIRCULAR_ARM_CRUNCH,CRUNCH,CIRCULAR_ARM_CRUNCH,Circular Arm Crunch,Crunch circulaire
CRUNCH_CROSSED_ARMS_CRUNCH,CRUNCH,CROSSED_ARMS_CRUNCH,Crossed-arms Crunch,Crunch bras croisés
CRUNCH_CROSS_LEG_REVERSE_CRUNCH,CRUNCH,CROSS_LEG_REVERSE_CRUNCH,Crossed-leg Reverse Crunch,Crunch inversé jambes croisées
CRUNCH_CRUNCH,CRUNCH,CRUNCH,Crunch,Crunch
CRUNCH_CRUNCH_CHOP,CRUNCH,CRUNCH_CHOP,Crunch Chop,Crunch Chop
CRUNCH_DOUBLE_CRUNCH,CRUNCH,DOUBLE_CRUNCH,Double Crunch,Double Crunch
CRUNCH_ELBOW_TO_KNEE_CRUNCH,CRUNCH,ELBOW_TO_KNEE_CRUNCH,Elbow-to-Knee Crunch,Crunch coudes-genoux
CRUNCH_FLUTTER_KICKS,CRUNCH,FLUTTER_KICKS,Flutter Kicks,Battements de jambes
CRUNCH_FOAM_ROLLER_REVERSE_CRUNCH_ON_BENCH,CRUNCH,FOAM_ROLLER_REVERSE_CRUNCH_ON_BENCH,Foam Roller Reverse Crunch on Bench,Crunch inversé sur banc avec rouleau pilates
CRUNCH_FOAM_ROLLER_REVERSE_CRUNCH_WITH_DUMBBELL,CRUNCH,FOAM_ROLLER_REVERSE_CRUNCH_WITH_DUMBBELL,Foam Roller Reverse Crunch with Dumbbell,Crunch inversé sur rouleau Pilates avec haltères
CRUNCH_FOAM_ROLLER_REVERSE_CRUNCH_WITH_MEDICINE_BALL,CRUNCH,FOAM_ROLLER_REVERSE_CRUNCH_WITH_MEDICINE_BALL,Foam Roller Reverse Crunch with Medicine Ball,Crunch inversé sur rouleau Pilates avec médecine ball
CRUNCH_FROG_PRESS,CRUNCH,FROG_PRESS,Frog Press,Développé de la grenouille
CRUNCH_HANGING_KNEE_RAISE_OBLIQUE_CRUNCH,CRUNCH,HANGING_KNEE_RAISE_OBLIQUE_CRUNCH,Hanging Knee Raise Oblique Crunch,Crunch oblique avec genoux fléchis en suspension
CRUNCH_HIP_CROSSOVER,CRUNCH,HIP_CROSSOVER,Hip Crossover,Hanche croisée
CRUNCH_HOLLOW_ROCK,CRUNCH,HOLLOW_ROCK,Hollow Rock,Roche creuse
CRUNCH_INCLINE_REVERSE_CRUNCH,CRUNCH,INCLINE_REVERSE_CRUNCH,Incline Reverse Crunch,Crunch inversé incliné
CRUNCH_KNEELING_CABLE_CRUNCH,CRUNCH,KNEELING_CABLE_CRUNCH,Kneeling Cable Crunch,Crunch à la poulie à genoux
CRUNCH_KNEELING_CROSS_CRUNCH,CRUNCH,KNEELING_CROSS_CRUNCH,Kneeling Cross Crunch,Crunch croisé à genoux
CRUNCH_KNEELING_OBLIQUE_CABLE_CRUNCH,CRUNCH,KNEELING_OBLIQUE_CABLE_CRUNCH,Kneeling Oblique Cable Crunch,Crunch oblique à la poulie à genoux
CRUNCH_KNEES_TO_ELBOW,CRUNCH,KNEES_TO_ELBOW,Knees-to-Elbow,Genoux au coude
CRUNCH_LEG_CLIMB_CRUNCH,CRUNCH,LEG_CLIMB_CRUNCH,Leg Climb Crunch,Leg Climb Crunch
CRUNCH_LEG_EXTENSIONS,CRUNCH,LEG_EXTENSIONS,Leg Extensions,Extensions des jambes
CRUNCH_LEG_LEVERS,CRUNCH,LEG_LEVERS,Leg Levers,Relevé de jambes
CRUNCH_MCGILL_CURL_UP,CRUNCH,MCGILL_CURL_UP,McGill Curl-up,Curl McGill
CRUNCH_MODIFIED_PILATES_ROLL_UP_WITH_BALL,CRUNCH,MODIFIED_PILATES_ROLL_UP_WITH_BALL,Modified Pilates Roll-up with Ball,Variante relevé de buste avec ballon
CRUNCH_PILATES_CRUNCH,CRUNCH,PILATES_CRUNCH,Pilates Crunch,Crunch pilates
CRUNCH_PILATES_ROLL_UP_WITH_BALL,CRUNCH,PILATES_ROLL_UP_WITH_BALL,Pilates Roll-up with Ball,Abdominaux avec relever de buste et ballon
CRUNCH_RAISED_LEGS_CRUNCH,CRUNCH,RAISED_LEGS_CRUNCH,Raised-legs Crunch,Crunch avec jambes levées
CRUNCH_REVERSE_CRUNCH,CRUNCH,REVERSE_CRUNCH,Reverse Crunch,Crunch inversé
CRUNCH_REVERSE_CRUNCH_ON_A_BENCH,CRUNCH,REVERSE_CRUNCH_ON_A_BENCH,Reverse Crunch on a Bench,Crunch inversé sur banc
CRUNCH_REVERSE_CURL_AND_LIFT,CRUNCH,REVERSE_CURL_AND_LIFT,Reverse Curl and Lift,Curl à l'envers avec tirage
CRUNCH_ROTATIONAL_LIFT,CRUNCH,ROTATIONAL_LIFT,Rotational Lift,Lever avec rotation
CRUNCH_SEATED_ALTERNATING_REVERSE_CRUNCH,CRUNCH,SEATED_ALTERNATING_REVERSE_CRUNCH,Seated Alternating Reverse Crunch,Crunch inversé assis avec alternance
CRUNCH_SEATED_LEG_U,CRUNCH,SEATED_LEG_U,Seated Leg U,Abdominaux en forme de U
CRUNCH_SIDE_TO_SIDE_CRUNCH_AND_WEAVE,CRUNCH,SIDE_TO_SIDE_CRUNCH_AND_WEAVE,Side-to-Side Crunch and Weave,Esquive et crunch latéral
CRUNCH_SINGLE_LEG_REVERSE_CRUNCH,CRUNCH,SINGLE_LEG_REVERSE_CRUNCH,Single-leg Reverse Crunch,Crunch inversé à une jambe
CRUNCH_SKATER_CRUNCH_CROSS,CRUNCH,SKATER_CRUNCH_CROSS,Skater Crunch Cross,Crunch croisé debout
CRUNCH_STANDING_CABLE_CRUNCH,CRUNCH,STANDING_CABLE_CRUNCH,Standing Cable Crunch,Crunch à la poulie debout
CRUNCH_STANDING_SIDE_CRUNCH,CRUNCH,STANDING_SIDE_CRUNCH,Standing Side Crunch,Crunch debout latéral
CRUNCH_STEP_CLIMB,CRUNCH,STEP_CLIMB,Step Climb,Escalier
CRUNCH_STRAIGHT_LEG_CRUNCH_WITH_BALL,CRUNCH,STRAIGHT_LEG_CRUNCH_WITH_BALL,Straight-leg Crunch with Ball,Crunch jambe tendue avec ballon
CRUNCH_SWISS_BALL_CRUNCH,CRUNCH,SWISS_BALL_CRUNCH,Swiss Ball Crunch,Crunch sur ballon d'exercice
CRUNCH_SWISS_BALL_REVERSE_CRUNCH,CRUNCH,SWISS_BALL_REVERSE_CRUNCH,Swiss Ball Reverse Crunch,Crunch inversé sur ballon d'exercice
CRUNCH_SWISS_BALL_RUSSIAN_TWIST,CRUNCH,SWISS_BALL_RUSSIAN_TWIST,Swiss Ball Russian Twist,Torsion de buste sur ballon d'exercice
CRUNCH_SWISS_BALL_SIDE_CRUNCH,CRUNCH,SWISS_BALL_SIDE_CRUNCH,Swiss Ball Side Crunch,Crunch latéral sur ballon d'exercice
CRUNCH_THORACIC_CRUNCHES_ON_FOAM_ROLLER,CRUNCH,THORACIC_CRUNCHES_ON_FOAM_ROLLER,Thoracic Crunches on Foam Roller,Crunches thoraciques sur rouleau Pilates
CRUNCH_TOES_TO_BAR,CRUNCH,TOES_TO_BAR,Toes to Bar,Toes to bar
CRUNCH_TRICEPS_CRUNCH,CRUNCH,TRICEPS_CRUNCH,Triceps Crunch,Crunch triceps
CRUNCH_WEIGHTED_BICYCLE_CRUNCH,CRUNCH,WEIGHTED_BICYCLE_CRUNCH,Weighted Bicycle Crunch,Crunch bicyclette avec poids
CRUNCH_WEIGHTED_CROSSED_ARMS_CRUNCH,CRUNCH,WEIGHTED_CROSSED_ARMS_CRUNCH,Weighted Crossed-arms Crunch,Crunch bras croisés avec poids
CRUNCH_WEIGHTED_CROSS_LEG_REVERSE_CRUNCH,CRUNCH,WEIGHTED_CROSS_LEG_REVERSE_CRUNCH,Weighted Crossed-leg Reverse Crunch,Crunch inversé jambes croisées lesté
CRUNCH_WEIGHTED_CRUNCH,CRUNCH,WEIGHTED_CRUNCH,Weighted Crunch,Crunch avec poids
CRUNCH_WEIGHTED_CRUNCH_CHOP,CRUNCH,WEIGHTED_CRUNCH_CHOP,Weighted Crunch Chop,Crunch chop avec poids
CRUNCH_WEIGHTED_DOUBLE_CRUNCH,CRUNCH,WEIGHTED_DOUBLE_CRUNCH,Weighted Double Crunch,Double crunch avec poids
CRUNCH_WEIGHTED_ELBOW_TO_KNEE_CRUNCH,CRUNCH,WEIGHTED_ELBOW_TO_KNEE_CRUNCH,Weighted Elbow-to-Knee Crunch,Crunch coude au genou avec poids
